PubChemID,Name,SMILE,Class,class.
43507,Ceforanide,S1[C@H]2N(C(=O)[C@H]2NC(=O)Cc2c(CN)cccc2)C(=C(C1)CSc1n(nnn1)CC(=O)O)C(=O)O,positive,1
43594,Cefonicid,S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](O)c2ccccc2)C(=C(C1)CSc1n(nnn1)CS(=O)(=O)O)C(=O)O,positive,1
43672,Piperacillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C(=O)C1=O)CC)c1ccccc1,positive,1
43708,Cefotiam,S1[C@H]2N(C(=O)[C@H]2NC(=O)Cc2nc(sc2)N)C(=C(C1)CSc1n(nnn1)CCN(C)C)C(=O)O,positive,1
43815,Paroxetine,Fc1ccc([C@H]2[C@@H](CNCC2)COc2cc3OCOc3cc2)cc1,positive,1
44093,Captopril,SC[C@H](C(=O)N1[C@@H](CCC1)C(=O)O)C,positive,1
44115,Progabide,Clc1ccc(/C(=C\2/C=C(F)C=CC2=O)/NCCCC(=O)N)cc1,positive,1
44187,Cefoperazone,S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](NC(=O)N2CCN(C(=O)C2=O)CC)c2ccc(O)cc2)C(=C(C1)CSc1n(nnn1)C)C(=O)O,positive,1
47499,Moxalactam,S(CC1=C(N2[C@H](OC1)[C@](OC)(NC(=O)[C@@H](c1ccc(O)cc1)C(=O)O)C2=O)C(=O)O)c1n(nnn1)C,positive,1
47965,Cefadroxil,S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)c2ccc(O)cc2)C(=C(C1)C)C(=O)O,positive,1
50313,Fialuridine,Ic1cn([C@@H]2O[C@@H]([C@@H](O)[C@@H]2F)CO)c(=O)[nH]c1=O,positive,1
50515,Amonafide,O=c1n(CCN(C)C)c(=O)c2c3c1cc(N)cc3ccc2,positive,1
51039,Cefaclor,ClC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(=O)O,positive,1
51081,Pefloxacin,Fc1c(N2CCN(CC2)C)cc2n(CC)cc(c(=O)c2c1)C(=O)O,positive,1
51222,Pirazolac,Clc1ccc(c2c(nn(c2)c2ccc(F)cc2)CC(=O)O)cc1,positive,1
53025,Cefotetan,S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)[C@H]2S/C(=C(/C(=O)N)\C(=O)O)/S2)C(=C(C1)CSc1n(nnn1)C)C(=O)O,positive,1
53232,Lovastatin,O([C@@H]1[C@@H]2[C@H]([C@H](C=CC2=C[C@@H](C1)C)C)CC[C@H]1OC(=O)C[C@H](O)C1)C(=O)[C@H](CC)C,positive,1
53359,Tolrestat,S=C(N(CC(=O)O)C)c1c2c(c(c(OC)cc2)C(F)(F)F)ccc1,positive,1
53708,Enoximone,S(c1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1)C,positive,1
54369,Piritrexim,O(c1c(Cc2c(c3c(nc2)nc(nc3N)N)C)cc(OC)cc1)C,positive,1
54454,Simvastatin,O([C@@H]1[C@@H]2[C@H]([C@H](C=CC2=C[C@@H](C1)C)C)CC[C@H]1OC(=O)C[C@H](O)C1)C(=O)C(CC)(C)C,positive,1
54687,Pravastatin,O([C@@H]1[C@@H]2[C@H]([C@H](C=CC2=C[C@@H](O)C1)C)CC[C@@H](O)C[C@@H](O)CC(=O)O)C(=O)[C@H](CC)C,positive,1
54841,Atomoxetine,O([C@H](CCNC)c1ccccc1)c1c(cccc1)C,positive,1
54897,Alpidem,Clc1cn2c(CC(=O)N(CCC)CCC)c(nc2cc1)c1ccc(Cl)cc1,positive,1
55891,Fosinopril,P(=O)(O[C@@H](OC(=O)CC)C(C)C)(CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)CCCCc1ccccc1,positive,1
57469,Imiquimod,n1(CC(C)C)c2c3c(nc(N)c2nc1)cccc3,positive,1
57697,Pemirolast,O=c1n2c(ncc1c1n[nH]nn1)c(ccc2)C,positive,1
60464,Sparfloxacin,Fc1c2n(C3CC3)cc(c(=O)c2c(N)c(F)c1N1C[C@@H](N[C@@H](C1)C)C)C(=O)O,positive,1
60490,Zileuton,s1c([C@H](N(O)C(=O)N)C)cc2c1cccc2,positive,1
60606,Clopidogrel,Clc1c([C@H](N2CCc3sccc3C2)C(=O)OC)cccc1,positive,1
60652,Liarozole,Clc1cc([C@@H](n2ccnc2)c2cc3[nH]cnc3cc2)ccc1,positive,1
60700,Topotecan,O1Cc2c([C@@](O)(CC)C1=O)cc1n(Cc3c1nc1c(c3)c(CN(C)C)c(O)cc1)c2=O,positive,1
60712,Tenidap,Clc1cc2c(n(c(O)c2C(=O)c2sccc2)C(=O)N)cc1,positive,1
60726,Bromfenac,Brc1ccc(C(=O)c2c(N)c(CC(=O)O)ccc2)cc1,positive,1
60750,Gemcitabine,FC1(F)[C@H](O)[C@H](O[C@H]1n1ccc(nc1=O)N)CO,positive,1
60809,Xanomeline,s1nc(C2=CCCN(C2)C)c(OCCCCCC)n1,positive,1
60823,Atorvastatin,Fc1ccc(c2n(c(C(C)C)c(c2c2ccccc2)C(=O)Nc2ccccc2)CC[C@@H](O)C[C@@H](O)CC(=O)O)cc1,positive,1
60825,Lamivudine,S1C[C@H](O[C@H]1CO)n1ccc(nc1=O)N,positive,1
60835,Duloxetine,s1c([C@@H](Oc2c3c(ccc2)cccc3)CCNC)ccc1,positive,1
60838,Irinotecan,O(C(=O)N1CC[C@H](N2CCCCC2)CC1)c1cc2c(c3Cn4c(c3nc2cc1)cc1[C@@](O)(CC)C(=O)OCc1c4=O)CC,positive,1
60846,Valsartan,OC(=O)[C@@H](N(Cc1ccc(cc1)c1c(cccc1)c1n[nH]nn1)C(=O)CCCC)C(C)C,positive,1
60852,Ibandronate,P(=O)(O)(O)C(P(=O)(O)O)(O)CCN(CCCCC)C,positive,1
60854,Ziprasidone,Clc1c(CCN2CCN(CC2)c2nsc3c2cccc3)cc2c(NC(=O)C2)c1,positive,1
60871,Adefovir dipivoxil,P(=O)(OCOC(=O)C(C)(C)C)(OCOC(=O)C(C)(C)C)COCCn1c2ncnc(N)c2nc1,positive,1
60877,Emtricitabine,S1C[C@H](O[C@H]1CO)n1cc(F)c(nc1=O)N,positive,1
60919,Tasosartan,O=C1N(c2nc(nc(c2CC1)C)C)Cc1ccc(cc1)c1c(cccc1)c1n[nH]nn1,positive,1
60953,Capecitabine,Fc1cn([C@@H]2O[C@@H]([C@@H](O)[C@H]2O)C)c(=O)nc1NC(=O)OCCCCC,positive,1
62867,Pipotiazine,S1c2c(N(CCCN3CC[C@@H](CC3)CCO)c3c1cccc3)cc(S(=O)(=O)N(C)C)cc2,positive,1
62959,Trovafloxacin,Fc1c(N2C[C@H]3[C@H]([C@H]3N)C2)nc2n(cc(c(=O)c2c1)C(=O)O)c1c(F)cc(F)cc1,positive,1
64143,Nelfinavir,S(C[C@H](NC(=O)c1c(c(O)ccc1)C)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)c1ccccc1,positive,1
65028,Oseltamivir,O([C@H]1[C@H](NC(=O)C)[C@@H](N)CC(=C1)C(=O)OCC)C(CC)CC,positive,1
65863,Sertaconazole,Clc1c([C@@H](OCc2c3c(sc2)c(Cl)ccc3)Cn2ccnc2)ccc(Cl)c1,positive,1
65864,Flomoxef,S(CC1=C(N2[C@H](OC1)[C@](OC)(NC(=O)CSC(F)F)C2=O)C(=O)O)c1n(nnn1)CCO,positive,1
65869,Ebrotidine,Brc1ccc(S(=O)(=O)N/C=N/CCSCc2nc(sc2)N=C(N)N)cc1,positive,1
65999,Telmisartan,OC(=O)c1c(c2ccc(Cn3c4c(nc3CCC)c(cc(c4)c3n(c4c(n3)cccc4)C)C)cc2)cccc1,positive,1
66265,Dexfenfluramine,FC(F)(F)c1cc(C[C@H](NCC)C)ccc1,positive,1
68617,Sertraline,Clc1cc([C@@H]2CC[C@H](NC)c3c2cccc3)ccc1Cl,positive,1
68770,Talinolol,O=C(NC1CCCCC1)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)cc1,positive,1
71184,Iobenguane i 131,[131I]c1cc(CN=C(N)N)ccc1,positive,1
71301,Nebivolol,Fc1cc2CC[C@@H](Oc2cc1)[C@H](O)CNC[C@@H](O)[C@@H]1Oc2c(CC1)cc(F)cc2,positive,1
71307,Lazabemide,Clc1ccc(nc1)C(=O)NCCN,positive,1
71384,Dexrazoxane,O=C1NC(=O)CN([C@H](CN2CC(=O)NC(=O)C2)C)C1,positive,1
71616,Voriconazole,Fc1c([C@](O)([C@@H](C)c2ncncc2F)Cn2ncnc2)ccc(F)c1,positive,1
71992,Alacepril,S(C[C@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C)C(=O)C,positive,1
72474,Grepafloxacin,Fc1c(N2C[C@H](NCC2)C)cc2n(C3CC3)cc(c(=O)c2c1C)C(=O)O,positive,1
73303,Doripenem,S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)O)[C@H]1C[C@H](NC1)CNS(=O)(=O)N,positive,1
74989,Atovaquone,Clc1ccc([C@H]2CC[C@@H](CC2)C2=C(O)c3c(C(=O)C2=O)cccc3)cc1,positive,1
77999,Rosiglitazone,S1[C@@H](Cc2ccc(OCCN(c3ncccc3)C)cc2)C(=O)NC1=O,positive,1
82146,Bexarotene,OC(=O)c1ccc(C(=C)c2cc3C(CCC(c3cc2C)(C)C)(C)C)cc1,positive,1
83898,Cevimeline,S1C[C@@]2(O[C@H]1C)[C@@H]1CCN(C2)CC1,positive,1
84029,Clarithromycin,O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)C)[C@H](C(=O)O[C@@H]([C@@](O)([C@H](O)[C@H](C(=O)[C@@H](C[C@]1(OC)C)C)C)C)CC)C)C)[C@@H]1O[C@@H](C[C@H](N(C)C)[C@H]1O)C,positive,1
91270,Moexipril,O=C(N1[C@@H](Cc2c(C1)cc(OC)c(OC)c2)C(=O)O)[C@@H](N[C@@H](CCc1ccccc1)C(=O)OCC)C,positive,1
91276,Roxatidine,O(c1cc(CN2CCCCC2)ccc1)CCCNC(=O)COC(=O)C,positive,1
91503,Hydroquinidine,O[C@H]([C@@H]1N2C[C@@H]([C@H](C1)CC2)CC)c1c2c(ncc1)ccc(OC)c2,positive,1
92400,Zofenopril,S([C@H]1C[C@H](N(C1)C(=O)[C@@H](CSC(=O)c1ccccc1)C)C(=O)O)c1ccccc1,positive,1
92722,Argatroban,S(=O)(=O)(N[C@H](C(=O)N1[C@H](C[C@@H](CC1)C)C(=O)O)CCCN=C(N)N)c1c2NC[C@H](Cc2ccc1)C,positive,1
104799,Fotemustine,ClCCN(N=O)C(=O)N[C@H](P(=O)(OCC)OCC)C,positive,1
104865,Bosentan,S(=O)(=O)(Nc1nc(nc(OCCO)c1Oc1c(OC)cccc1)c1ncccn1)c1ccc(C(C)(C)C)cc1,positive,1
104903,Tirilazad,O=C([C@@H]1[C@@]2([C@H]([C@H]3C(=CC2)[C@@]2(C(=CC(=O)C=C2)CC3)C)C[C@H]1C)C)CN1CCN(CC1)c1nc(N2CCCC2)nc(N2CCCC2)c1,positive,1
119031,Marimastat,O[C@@H]([C@@H](CC(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)NC)C(=O)NO,positive,1
119182,Clofarabine,Clc1nc2n([C@@H]3O[C@@H]([C@@H](O)[C@@H]3F)CO)cnc2c(n1)N,positive,1
123631,Gefitinib,Clc1cc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)ccc1F,positive,1
124087,Desloratadine,Clc1cc2c(C(=C3CCNCC3)c3ncccc3CC2)cc1,positive,1
126941,Methotrexate,OC(=O)[C@@H](NC(=O)c1ccc(N(Cc2nc3c(nc2)nc(nc3N)N)C)cc1)CCC(=O)O,positive,1
131536,Fosamprenavir,S(=O)(=O)(N(C[C@@H](OP(=O)(O)O)[C@@H](NC(=O)O[C@H]1CCOC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,positive,1
146570,Escitalopram,Fc1ccc([C@@]2(OCc3c2ccc(c3)C#N)CCCN(C)C)cc1,positive,1
148124,Docetaxel,O1[C@H]2[C@](OC(=O)C)([C@@H]3[C@@]([C@@H](O)C2)(C(=O)[C@H](O)C2=C([C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@H]3OC(=O)c3ccccc3)C2(C)C)C)C)C1,positive,1
148192,Atazanavir,O[C@H]([C@@H](NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)CN(NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccc(cc1)c1ncccc1,positive,1
149096,Levofloxacin,Fc1c(N2CCN(CC2)C)c2OC[C@@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C,positive,1
150311,Ezetimibe,Fc1ccc(N2[C@@H]([C@@H](CC[C@H](O)c3ccc(F)cc3)C2=O)c2ccc(O)cc2)cc1,positive,1
150610,Ertapenem,S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)O)[C@H]1C[C@H](NC1)C(=O)Nc1cc(ccc1)C(=O)O,positive,1
151166,Lumiracoxib,Clc1c(Nc2c(cc(cc2)C)CC(=O)O)c(F)ccc1,positive,1
152946,Moxifloxacin,Fc1c(N2C[C@H]3[C@H](NCCC3)C2)c(OC)c2n(C3CC3)cc(c(=O)c2c1)C(=O)O,positive,1
156391,Naproxen,O(c1cc2c(cc([C@H](C)C(=O)O)cc2)cc1)C,positive,1
159269,Telbivudine,O1[C@H](n2cc(c(=O)[nH]c2=O)C)C[C@@H](O)[C@@H]1CO,positive,1
163659,Plicamycin,O([C@@H]1C[C@H](O[C@H]2[C@@H](Cc3c(C2=O)c(O)c2c(c3)cc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)C4)C)C3)C)c(c2O)C)[C@H](OC)C(=O)[C@@H](O)[C@H](O)C)O[C@@H]([C@H]1O)C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@@](O)(C2)C)C)C1)C,positive,1
166548,Anidulafungin,O[C@H]1[C@H](CN2[C@@H]1C(=O)N[C@H](O)[C@H](O)C[C@H](NC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(OCCCCC)cc1)C(=O)N[C@H](C(=O)N1[C@@H](C[C@@H](O)C1)C(=O)N[C@H](C(=O)N[C@H](C2=O)[C@H](O)C)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@H](O)C)C,positive,1
176870,Erlotinib,O(c1c(OCCOC)cc2ncnc(Nc3cc(ccc3)C#C)c2c1)CCOC,positive,1
193962,Etravirine,Brc1c(Oc2c(cc(cc2C)C#N)C)nc(Nc2ccc(cc2)C#N)nc1N,positive,1
202225,Troleandomycin,O1[C@]2(C[C@@H]([C@H](O[C@@H]3O[C@@H](C[C@H](N(C)C)[C@H]3OC(=O)C)C)[C@H]([C@H](O[C@@H]3O[C@H]([C@H](OC(=O)C)[C@@H](OC)C3)C)[C@H](C(=O)O[C@@H]([C@@H]([C@@H](OC(=O)C)[C@H](C2=O)C)C)C)C)C)C)C1,positive,1
208908,Lapatinib,Clc1cc(Nc2ncnc3c2cc(c2oc(CNCCS(=O)(=O)C)cc2)cc3)ccc1OCc1cc(F)ccc1,positive,1
214348,Deferasirox,O=C1/C(=c\2/n([nH]/c(=C/3\C(=O)C=CC=C3)/[nH]2)c2ccc(cc2)C(=O)O)/C=CC=C1,positive,1
216239,Sorafenib,Clc1c(cc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1)C(F)(F)F,positive,1
216326,Lenalidomide,O=C1N([C@H]2CCC(=O)NC2=O)Cc2c1cccc2N,positive,1
241903,Vinblastine,O([C@@H]1[C@]2([C@@H]3N(CC[C@@]43[C@@H](N(c3c4cc(c(OC)c3)[C@]3(C[C@@H]4C[C@](O)(CN(C4)CCc4c3[nH]c3c4cccc3)CC)C(=O)OC)C)[C@@]1(O)C(=O)OC)CC=C2)CC)C(=O)C,positive,1
255968,Benzarone,o1c(c(c2c1cccc2)C(=O)c1ccc(O)cc1)CC,positive,1
259331,Estramustine,ClCCN(C(=O)Oc1cc2c([C@H]3[C@@H]([C@@H]4[C@]([C@H](O)CC4)(CC3)C)CC2)cc1)CCCl,positive,1
285033,Homoharringtonine,O([C@H]1[C@H]2[C@@]3(N(CCC3)CCc3c2cc2OCOc2c3)C=C1OC)C(=O)[C@](O)(CCCC(O)(C)C)CC(=O)OC,positive,1
387447,Bortezomib,O=C(N[C@H](CC(C)C)B(O)O)[C@H](NC(=O)c1nccnc1)Cc1ccccc1,positive,1
392622,Ritonavir,s1c(nc(CN(C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C[C@H](O)[C@@H](NC(=O)OCc2scnc2)Cc2ccccc2)Cc2ccccc2)C)c1)C(C)C,positive,1
439302,Oxytocin,S1SC[C@H](N)C(=O)N[C@@H](C(=O)N[C@@H]([C@@H](CC)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)C1)CC(=O)N)CCC(=O)N)Cc1ccc(O)cc1,positive,1
439693,Pentostatin,O1[C@@H](n2c3NC=NC[C@@H](O)c3nc2)C[C@H](O)[C@H]1CO,positive,1
441074,Quinidine,O[C@H]([C@@H]1N2C[C@@H]([C@H](C1)CC2)C=C)c1c2c(ncc1)ccc(OC)c2,positive,1
441130,Meropenem,S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)O)[C@H]1C[C@H](NC1)C(=O)N(C)C,positive,1
441140,Griseofulvin,Clc1c2O[C@]3([C@@H](CC(=O)C=C3OC)C)C(=O)c2c(OC)cc1OC,positive,1
441199,Cefoxitin,S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)Cc2sccc2)C(=C(C1)COC(=O)N)C(=O)O,positive,1
441243,Saquinavir,O=C(NC(C)(C)C)[C@H]1N(C[C@@H]2[C@H](C1)CCCC2)C[C@@H](O)[C@@H](NC(=O)[C@@H](NC(=O)c1nc2c(cc1)cccc2)CC(=O)N)Cc1ccccc1,positive,1
441289,Pancuronium,O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](OC(=O)C)[C@@H]([N+]3(CCCCC3)C)C4)C)CC2)C[C@@H]1[N+]1(CCCCC1)C)C)C(=O)C,positive,1
441300,Abacavir,OC[C@H]1C[C@@H](n2c3nc(nc(NC4CC4)c3nc2)N)C=C1,positive,1
441306,Netilmicin,O([C@H]1[C@H](NCC)C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@@H]1O)[C@H]1OC[C@](O)([C@H](NC)[C@H]1O)C,positive,1
441401,Linezolid,Fc1c(N2CCOCC2)ccc(N2C[C@@H](OC2=O)CNC(=O)C)c1,positive,1
443872,Eplerenone,O1[C@@]23[C@H]([C@H]4[C@](C[C@@H]12)([C@@]1(OC(=O)CC1)CC4)C)[C@@H](CC1=CC(=O)CC[C@]31C)C(=O)OC,positive,1
443879,Tolterodine,Oc1c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(cc1)C,positive,1
444020,Voglibose,O[C@@]1(C[C@H](NC(CO)CO)[C@H](O)[C@@H](O)[C@@H]1O)CO,positive,1
444795,Tretinoin,OC(=O)/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C,positive,1
445354,Vitamin a,OC/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C,positive,1
445643,Tacrolimus,O1[C@H]2[C@@H](OC)C[C@H]([C@]1(O)C(=O)C(=O)N1[C@@H](CCCC1)C(=O)O[C@@H]([C@@H]([C@@H](O)CC(=O)[C@@H](/C=C(/C[C@@H](C[C@@H]2OC)C)\C)CC=C)C)/C(=C/[C@H]1C[C@@H](OC)[C@H](O)CC1)/C)C,positive,1
446155,Fluvastatin,Fc1ccc(c2c(n(C(C)C)c3c2cccc3)/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)cc1,positive,1
446156,Cerivastatin,Fc1ccc(c2c(c(nc(c2/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)C(C)C)C(C)C)COC)cc1,positive,1
446157,Rosuvastatin,S(=O)(=O)(N(c1nc(C(C)C)c(c(n1)c1ccc(F)cc1)/C=C/[C@H](O)C[C@@H](O)CC(=O)O)C)C,positive,1
446541,Mycophenolic acid,O1Cc2c(c(O)c(c(OC)c2C)C/C=C(/CCC(=O)O)\C)C1=O,positive,1
446598,Clindamycin,Cl[C@@H]([C@@H](NC(=O)[C@H]1N(C[C@@H](C1)CCC)C)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O)C,positive,1
446987,Fosfomycin,P(=O)(O)(O)[C@H]1O[C@H]1C,positive,1
447043,Azithromycin,O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)C)[C@H](C(=O)O[C@@H]([C@@](O)([C@H](O)[C@H](N(C[C@@H](C[C@]1(O)C)C)C)C)C)CC)C)C)[C@@H]1O[C@@H](C[C@H](N(C)C)[C@H]1O)C,positive,1
448537,Diethylstilbestrol,Oc1ccc(/C(=C(\CC)/c2ccc(O)cc2)/CC)cc1,positive,1
448601,Octreotide,S1SC[C@@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](C(=O)N[C@@H](Cc2c3c([nH]c2)cccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](C1)C(=O)N[C@@H]([C@H](O)C)CO)Cc1ccccc1,positive,1
449171,Alitretinoin,OC(=O)/C=C(/C=C/C=C(\C=C\C1=C(CCCC1(C)C)C)/C)\C,positive,1
451415,Aclarubicin,O([C@H]1C[C@@](O)([C@@H](c2c1c(O)c1c(c2)C(=O)c2c(C1=O)c(O)ccc2)C(=O)OC)CC)[C@@H]1O[C@H]([C@@H](O[C@@H]2O[C@H]([C@@H](O[C@@H]3O[C@H](C(=O)CC3)C)[C@@H](O)C2)C)[C@@H](N(C)C)C1)C,positive,1
451668,Decitabine,O1[C@@H]([C@@H](O)C[C@@H]1n1c(=O)nc(nc1)N)CO,positive,1
452548,Teniposide,s1c([C@H]2O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@@H]5[C@@H]([C@@H](c6c4cc4OCOc4c6)c4cc(OC)c(O)c(OC)c4)C(=O)OC5)O[C@@H]3CO2)ccc1,positive,1
456201,Ketoconazole,Clc1c([C@@]2(O[C@H](CO2)COc2ccc(N3CCN(CC3)C(=O)C)cc2)Cn2ccnc2)ccc(Cl)c1,positive,1
456255,Cefamandole,S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](O)c2ccccc2)C(=C(C1)CSc1n(nnn1)C)C(=O)O,positive,1
457193,Dactinomycin,O=C1N2[C@@H](CCC2)C(=O)N(CC(=O)N([C@@H](C(C)C)C(=O)O[C@@H]([C@@H](NC(=O)c2c3nc4c(C(=O)N[C@H]5C(=O)N[C@@H](C(=O)N6[C@@H](CCC6)C(=O)N(CC(=O)N([C@@H](C(C)C)C(=O)O[C@@H]5C)C)C)C(C)C)ccc(c4oc3c(c(=O)c2N)C)C)C(=O)N[C@@H]1C(C)C)C)C)C,positive,1
460612,Melphalan,ClCCN(c1ccc(C[C@H](N)C(=O)O)cc1)CCCl,positive,1
468595,Posaconazole,Fc1c([C@@]2(OC[C@H](C2)COc2ccc(N3CCN(CC3)c3ccc(n4c(=O)n(nc4)[C@H]([C@@H](O)C)CC)cc3)cc2)Cn2ncnc2)ccc(F)c1,positive,1
477468,Micafungin,S(=O)(=O)(Oc1cc([C@@H](O)[C@@H](O)[C@H]2NC(=O)[C@H]3N(C[C@@H](O)C3)C(=O)[C@H](NC(=O)[C@@H](NC(=O)c3ccc(cc3)c3noc(c3)c3ccc(OCCCCC)cc3)C[C@@H](O)[C@@H](O)NC(=O)[C@H]3N(C[C@H]([C@@H]3O)C)C(=O)[C@H](NC2=O)[C@H](O)CC(=O)N)[C@H](O)C)ccc1O)O,positive,1
636397,Pirarubicin,O([C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)CO)[C@H]1O[C@@H]([C@@H](O[C@H]2OCCCC2)[C@H](N)C1)C,positive,1
656511,Mezlocillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(S(=O)(=O)C)C1=O)c1ccccc1,positive,1
656575,Cefsulodin,S1[C@@H]2N(C(=O)[C@H]2NC(=O)[C@H](S(=O)(=O)O)c2ccccc2)C(=C(C1)C[n+]1ccc(cc1)C(=O)N)C(=O)O,positive,1
656665,Tropisetron,O([C@H]1C[C@@H]2N([C@@H](CC2)C1)C)C(=O)c1c2c([nH]c1)cccc2,positive,1
657181,Leuprolide,O=C(N1[C@@H](CCC1)C(=O)NCC)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)Cc1ccc(O)cc1)C(C)C)C(C)C)CCCN=C(N)N,positive,1
657298,Propylthiouracil,S=c1[nH]c(CCC)cc(=O)[nH]1,positive,1
667467,Chlorprothixene,Clc1cc2/C(=C/CCN(C)C)/c3c(Sc2cc1)cccc3,positive,1
667477,Doxepin,O1Cc2c(/C(=C\CCN(C)C)/c3c1cccc3)cccc2,positive,1
667490,Mercaptopurine,S=c1nc[nH]c2nc[nH]c12,positive,1
941651,Thiothixene,S(=O)(=O)(N(C)C)c1cc2/C(=C\CCN3CCN(CC3)C)/c3c(Sc2cc1)cccc3,positive,1
1349907,Methimazole,S=c1n(cc[nH]1)C,positive,1
1548887,Sulindac,[S@](=O)(c1ccc(/C=C\2/C(=C(c3c2ccc(F)c3)CC(=O)O)C)cc1)C,positive,1
1549000,Levocetirizine,Clc1ccc([C@@H](N2CCN(CC2)CCOCC(=O)O)c2ccccc2)cc1,positive,1
1549008,Terbinafine,N(Cc1c2c(ccc1)cccc2)(C/C=C/C#CC(C)(C)C)C,positive,1
1549120,Epalrestat,S1/C(=C\C(=C\c2ccccc2)\C)/C(=O)N(CC(=O)O)C1=S,positive,1
2723601,Thioguanine,S=c1nc([nH]c2nc[nH]c12)N,positive,1
2724354,Succimer,S[C@@H]([C@H](S)C(=O)O)C(=O)O,positive,1
2733526,Tamoxifen,O(c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccccc2)cc1)CCN(C)C,positive,1
2761171,Ethionamide,S=C(N)c1cc(ncc1)CC,positive,1
2826718,Caspofungin,O[C@@H]1[C@@H]2N(CC1)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1N(C[C@H](O)C1)C(=O)[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCC[C@H](C[C@@H](CC)C)C)C[C@@H](O)[C@@H](NC2=O)NCCN)[C@H](O)C)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@H](O)CCN,positive,1
3000715,Thiopental,S=C1NC(=O)C([C@@H](CCC)C)(CC)C(=O)N1,positive,1
